t,x,tf,ts
0.9173844,0.127,3.6567578,3.258851
0.899775,0.252,3.2330718,2.8433409
0.61878127,0.131,3.3242831,2.6271796
0.00958125,0.972,1.0003668,0.9998178
0.7124938,0.236,2.9713266,2.4669304
0.09850625,0.625,1.0001576,1.0001671
0.6420375,0.031,3.8509321,2.963142
0.68065625,0.065,3.7151537,2.9923215
0.65474373,0.401,1.9731929,1.6195397
0.51995313,0.697,1.0098804,1.0046943
0.8827125,0.875,1.1910994,1.1204392
0.43436876,0.792,0.99995995,1.0000978
0.43592188,0.245,1.8802446,1.4026777
0.9438875,0.742,1.551557,1.3721769
0.34444064,0.631,0.99992824,1.0001276
0.11086562,0.584,1.0001531,1.000173
0.6975688,0.844,1.0423855,1.0213386
0.49724063,0.275,2.0201607,1.5447645
0.57315624,0.464,1.4219743,1.22872
0.644775,0.854,1.0160202,1.0073864
0.9531375,0.776,1.4858756,1.3259043
0.45547187,0.401,1.2143146,1.0958964
0.6340375,0.108,3.466912,2.7545638
0.06660625,0.837,1.0002325,1.00001
0.043703124,0.42,1.0001196,1.0001667
0.6490281,0.477,1.6257935,1.3752139
0.7277656,0.858,1.0541439,1.0284568
0.40119687,0.012,3.8844078,2.0939705
0.4673,0.912,1.0000193,0.9999752
0.3575,0.73,0.9999392,1.0001277
0.2970875,0.537,1.000033,1.0000597
0.3163875,0.627,0.9999869,1.0001225
0.85534376,0.998,1.0777527,1.0558292
0.18455938,0.317,0.99987054,0.99993485
0.36214688,0.731,0.999925,1.0001218
0.8132219,0.48,2.1104329,1.782862
0.6946812,0.202,3.0999627,2.5599804
0.37348124,0.459,1.0046759,1.0021818
0.83595,0.564,1.8465159,1.5785401
0.8583875,0.087,3.7398524,3.2663324
0.79245937,0.326,2.7314956,2.3095088
0.61791563,0.039,3.8012307,2.890907
0.8277,0.351,2.702174,2.3004165
0.056259375,0.67,1.0001166,1.0001152
0.9327813,0.182,3.505826,3.131538
0.019653125,0.739,1.0000618,1.0000086
0.602425,0.651,1.0970027,1.0488446
0.47468126,0.518,1.0598947,1.0273949
0.0242375,0.634,1.0000021,1.0000968
0.61338437,0.009,3.9531426,2.9106445
0.72099686,0.355,2.408722,1.9913194
0.0296875,0.066,0.99982095,0.9999548
0.87551874,0.56,1.9635137,1.6794567
0.6911625,0.582,1.4044194,1.2377508
0.2510625,0.565,1.0001352,1.000258
0.0593375,0.2,1.0001134,1.0000613
0.8943281,0.07,3.8059766,3.3468451
0.122728124,0.395,1.00004,1.0000772
0.58945936,0.502,1.3533678,1.1915474
0.9440125,0.797,1.4209476,1.278859
0.29030937,0.906,1.0001893,1.0002924
0.0976625,0.006,0.9993217,0.99991405
0.02014375,0.243,1.0002804,1.0000339
0.023396876,0.786,1.0001283,0.9999725
0.25938126,0.828,1.0001909,1.0003015
0.46291876,0.085,3.33045,2.2197094
0.46019062,0.354,1.3948576,1.1821945
0.3534406,0.659,0.999905,1.000129
0.6530656,0.108,3.4906147,2.8059835
0.7462062,0.203,3.1896918,2.6911533
0.74039376,0.885,1.0481943,1.0260552
0.4677719,0.901,1.0000257,0.99997586
0.12927812,0.473,1.000093,1.0001209
0.74441874,0.32,2.6418293,2.2026327
0.8713375,0.974,1.0954015,1.0672987
0.89879686,0.843,1.258736,1.1644275
0.13257812,0.729,1.0002104,1.0001633
0.71085936,0.126,3.476632,2.8892615
0.0974125,0.445,1.0001149,1.00016
0.25130624,0.771,1.0002037,1.0002966
0.71017814,0.044,3.8200383,3.0942569
0.6094969,0.835,1.0101663,1.0044547
0.6556344,0.417,1.9016113,1.5682659
0.8148281,0.033,3.892538,3.2882333
0.8450438,0.545,1.9403057,1.6541576
0.3613,0.627,0.9999733,1.0001947
0.6874844,0.001,3.995869,3.0843627
0.6359562,0.634,1.1709691,1.0906876
0.11729375,0.67,1.0001844,1.0001657
0.73709065,0.178,3.2851543,2.7655823
0.1550125,0.075,0.99948275,0.99967027
0.76146877,0.964,1.0302961,1.0196196
0.7659094,0.585,1.589713,1.3745772
0.8677844,0.618,1.7418137,1.5038459
0.007640625,0.06,0.99984443,0.9999247
0.59725624,0.761,1.0227418,1.0106105
0.012659375,0.477,1.0000072,1.0001203
0.31663126,0.405,1.0001462,1.000129
0.7712687,0.697,1.3080543,1.1836083
0.66595,0.802,1.0433483,1.0212816
0.85295314,0.342,2.7960784,2.3986335
0.95147187,0.052,3.8712654,3.4391508
0.7596313,0.0,4.0002856,3.21911
0.25157812,0.814,1.0001984,1.0002946
0.75320315,0.157,3.397437,2.8795137
0.82818437,0.327,2.807025,2.3970735
0.5335406,0.919,1.0001621,0.9998338
0.73999685,0.436,2.0879524,1.7408056
0.46286875,0.346,1.4421899,1.2063421
0.7024906,0.825,1.0554389,1.028288
0.33785,0.704,0.9999858,1.0001504
0.25414374,0.903,1.0002058,1.0002886
0.65709376,0.948,1.0056323,1.0029715
0.4105125,0.987,0.99984264,1.0001776
0.60015315,0.51,1.361294,1.1979331
0.12087812,0.843,1.0002284,1.0001059
0.62357813,0.884,1.0066934,1.002888
0.13107188,0.739,1.00021,1.0001589
0.242225,0.213,0.999727,0.9998605
0.066471875,0.183,1.0000536,1.0000505
0.92244685,0.584,1.9932431,1.7133852
0.17678125,0.844,1.0002329,1.0001942
0.43125,0.767,0.99996257,1.0001323
0.6325125,0.677,1.1080357,1.0555044
0.8677156,0.038,3.8890116,3.3562584
0.556525,0.135,3.183197,2.404214
0.36038437,0.246,1.3239752,1.1084696
0.7023625,0.617,1.341296,1.1985937
0.1336,0.739,1.0002122,1.0001615
0.20180938,0.373,0.99994826,1.0000203
0.103240624,0.402,1.000092,1.0001308
0.3803844,0.336,1.1133227,1.0423043
0.78549063,0.898,1.0712454,1.0412716
0.6364156,0.525,1.4213853,1.2404437
0.59538126,0.529,1.2961618,1.1591096
0.5662594,0.26,2.418844,1.8783737
0.2841875,0.299,0.9994689,0.999734
0.56982815,0.155,3.0888019,2.3667946
0.6906594,0.816,1.0523019,1.0263569
0.7637,0.02,3.9272852,3.2188625
0.56425315,0.451,1.4367453,1.2353392
0.4784125,0.967,0.9999832,0.9999386
0.50988126,0.053,3.64101,2.5189877
0.79148436,0.867,1.0986817,1.0564755
0.8282375,0.198,3.3339493,2.8937917
0.571825,0.144,3.160777,2.421156
0.19601563,0.027,1.0002117,0.99925756
0.5876688,0.589,1.1554466,1.0796086
0.3366,0.659,0.9999312,1.0001153
0.68585,0.69,1.1686144,1.0916883
0.21409374,0.467,1.0000806,1.0001327
0.69448435,0.37,2.2552185,1.8529572
0.107065625,0.193,0.9998753,0.99997777
0.31009376,0.532,1.0000618,1.0000715
0.95316565,0.684,1.7345948,1.5118169
0.44060624,0.678,1.0006278,1.0004966
0.55044377,0.65,1.0424297,1.0203307
0.09189688,0.054,0.9995053,0.9999434
0.51539063,0.746,1.0034544,1.0016114
0.45345,0.138,2.8594189,1.9500425
0.23745938,0.076,1.0013627,0.9999562
0.7386625,0.451,2.018227,1.6859274
0.19321562,0.365,0.9999559,1.000003
0.401725,0.621,1.000319,1.0003911
0.4132406,0.328,1.2749573,1.1123711
0.28028125,0.697,1.0001938,1.0003198
0.50827813,0.536,1.0909528,1.0429921
0.02101875,0.123,1.0001037,0.9999652
0.022,0.257,1.0002713,1.000047
0.34194687,0.098,2.6314497,1.4773599
0.14910625,0.569,1.0001869,1.0001626
0.57559687,0.367,1.8442968,1.4922177
0.79941875,0.996,1.0428226,1.0300716
0.48972812,0.896,1.0000603,0.9999253
0.22669688,0.201,0.99966455,0.999798
0.007728125,0.043,0.99973965,0.999924
0.34513125,0.647,0.9999137,1.0001193
0.58536875,0.039,3.7842476,2.8009963
0.4633375,0.066,3.4834805,2.2872422
0.036396876,0.296,1.0002174,1.0001001
0.093184374,0.076,0.9995897,0.99995136
0.047446877,0.277,1.0002,1.0001042
0.40024376,0.217,1.8459044,1.3426273
0.0828375,0.418,1.0001276,1.0001713
0.40145,0.596,1.0006118,1.0005282
0.39933437,0.994,0.99985576,1.0002042
0.8952562,0.12,3.6625037,3.2447615
0.8661906,0.662,1.6016963,1.3984371
0.64799374,0.059,3.720769,2.9288464
0.49283126,0.039,3.7225268,2.484068
0.33314687,0.914,1.0001523,1.0002577
0.49546874,0.845,1.0001681,1.0000137
0.9076375,0.104,3.716504,3.2988153
0.75472814,0.239,3.0439816,2.567919
0.6163313,0.931,1.0025918,1.0010353
0.46491876,0.549,1.0279735,1.0129433
0.0378125,0.293,1.0002165,1.0001006
0.16918437,0.633,1.0002558,1.0001884
0.43906564,0.44,1.0893711,1.0387127
0.31870937,0.001,3.9845357,1.5677938
0.36680314,0.798,1.0000122,1.000155
0.37630937,0.153,2.2587218,1.4646188
0.85314375,0.884,1.1455648,1.0896597
0.25935313,0.516,1.0000802,1.0001904
0.07434375,0.025,0.9994352,0.99995136
0.2663125,0.321,1.0001345,0.9998697
0.34558126,0.267,1.1422313,1.0450852
0.06815313,0.006,0.99936485,0.9999456
0.3535375,0.28,1.1434134,1.047456
0.8670313,1.0,1.0866214,1.0624857
0.7097688,0.85,1.0468111,1.0239725
0.23624687,0.475,1.000027,1.0001683
0.75589377,0.676,1.3220036,1.1913036
0.9257906,0.072,3.8123202,3.382318
0.1020875,0.737,1.0001903,1.0001268
0.6387375,0.667,1.1285114,1.0669606
0.34749374,0.14,2.1271431,1.3464634
0.6409906,0.545,1.3756366,1.2127378
0.4213156,0.539,1.0072855,1.0035744
0.66915935,0.433,1.8754721,1.5546887
0.8860094,0.072,3.797038,3.332724
0.2599,0.116,1.0368533,1.0026101
0.22824062,0.335,0.99980736,0.99997133
0.9027625,0.517,2.1951168,1.877779
0.089053124,0.527,1.0001321,1.0001812
0.2566875,0.972,1.000238,1.0002666
0.2110625,0.652,1.0002732,1.0002253
0.69977814,0.982,1.0098138,1.0063825
0.885075,0.287,3.079332,2.68461
0.8511,0.491,2.1668625,1.8403006
0.06750625,0.01,0.9993856,0.9999474
0.5740656,0.911,1.0010033,1.000174
0.6549625,0.031,3.8555293,2.9936824
0.58915,0.413,1.6791738,1.3914046
0.74443126,0.758,1.1605409,1.0896544
0.62530935,0.981,1.001513,1.0007443
0.1476125,0.565,1.0001814,1.0001609
0.34861875,0.172,1.7778903,1.2409933
0.5834344,0.544,1.2306931,1.1206388
0.7323125,0.71,1.2130896,1.1208073
0.85304064,0.839,1.1994863,1.1216807
0.35154063,0.439,1.0018004,1.0008996
0.5959219,0.978,1.0004697,1.0000283
0.9056594,0.383,2.738299,2.3658023
0.95813435,0.019,3.9533288,3.4737291
0.888875,0.391,2.6700218,2.2959418
0.91903436,0.286,3.137915,2.7586546
0.04005,0.242,1.0002196,1.0000708
0.6761406,0.216,2.9912004,2.447471
0.20772187,0.496,1.0001521,1.0001466
0.058503125,0.134,0.9999707,1.0000154
0.394375,0.555,1.0011857,1.0007901
0.0454,0.899,1.0002911,0.9999296
0.7199063,0.506,1.7363422,1.4699192
0.7900594,0.683,1.3768857,1.2307785
0.7715156,0.772,1.1794579,1.1025987
0.14906874,0.259,0.99979067,0.9998614
0.40385938,0.587,1.0008883,1.0006592
0.3790125,0.121,2.640027,1.6180158
0.29325312,0.957,1.0002089,1.0002668
0.1485625,0.357,0.9999442,0.9999794
0.7099562,0.179,3.2371678,2.6940165
0.201725,0.008,1.0008141,0.99924856
0.14202188,0.485,1.0001051,1.0001148
0.1659125,0.418,1.0000432,1.0000389
0.007303125,0.731,1.0000038,0.999995
0.51830935,0.716,1.0066946,1.0031707
0.72753125,0.574,1.5227981,1.3217328
0.26850313,0.166,1.0105778,1.0009257
0.6080844,0.308,2.2895393,1.8237956
0.29225314,0.603,1.000086,1.0001856
0.93359685,0.135,3.644851,3.261393
0.81857187,0.17,3.42687,2.9709923
0.074459374,0.355,1.0001398,1.0001551
0.9260875,0.538,2.1716912,1.8634505
0.18029687,0.851,1.0002327,1.000199
0.3484125,0.994,1.0000777,1.0002359
0.41145626,0.733,0.9999349,1.0001625
0.23800312,0.366,0.9998772,1.0000147
0.53007185,0.653,1.0264399,1.0125608
0.0693375,0.402,1.0001376,1.0001755
0.95875937,0.209,3.4484293,3.090352
0.25752187,0.367,1.0000587,0.99994683
0.6007438,0.702,1.0522804,1.0255107
0.54660314,0.41,1.5284429,1.2839746
0.24224375,0.42,0.9999517,1.0000906
0.9282625,0.342,2.943359,2.5708377
0.6517625,0.485,1.6043463,1.3616225
0.89488435,0.507,2.214624,1.8923976
0.6478281,0.607,1.2427821,1.1330832
0.4972125,0.901,1.0000703,0.9999038
0.4761156,0.8,1.0001642,1.0001165
0.68468124,0.699,1.1540693,1.0831623
0.8662281,0.043,3.8740902,3.3488383
0.005715625,0.456,1.0000156,1.0001018
0.10263125,0.024,0.99937224,0.99990594
0.68070936,0.622,1.2816005,1.159201
0.26098126,0.754,1.0001956,1.0003104
0.2453,0.21,0.99961376,0.9998311
0.80384064,0.536,1.863406,1.5845919
0.53554064,0.785,1.0032083,1.001383
0.54055625,0.112,3.2969742,2.4390068
0.481425,0.052,3.6167896,2.4070673
0.8608375,0.122,3.6321707,3.1881127
0.56289375,0.093,3.4528065,2.58814
0.31221876,0.295,1.0084492,1.0024083
0.9056531,0.623,1.8175453,1.5690451
0.50540626,0.799,1.0007715,1.0003211
0.12546563,0.876,1.000241,1.0001037
0.13561563,0.619,1.0001905,1.000176
0.12929063,0.335,0.99996376,1.0000051
0.51430315,0.998,0.99998474,0.99976134
0.1992625,0.321,0.999851,0.9999514
0.1861375,0.077,0.99961746,0.9994945
0.58311874,0.711,1.0343256,1.0163966
0.7677219,0.777,1.1674114,1.0950608
0.33274686,0.914,1.0001531,1.0002582
0.54635626,0.231,2.52901,1.9313693
0.27254376,0.203,1.0017884,0.999864
0.6393531,0.966,1.0028279,1.0014772
0.100325,0.126,0.999737,0.9999591
0.31945,0.985,1.0001795,1.000242
0.16613124,0.885,1.0002365,1.0001748
0.319325,0.903,1.0001712,1.0002759
0.8863375,0.743,1.4325848,1.2795365
0.26880938,0.229,0.998904,0.99949765
0.7394,0.338,2.5424378,2.1139965
0.0893875,0.867,1.0002499,1.0000376
0.19203438,0.875,1.0002317,1.0002166
0.23123437,0.994,1.000258,1.0002489
0.5062625,0.879,1.00014,0.9999306
0.77746874,0.445,2.1583798,1.810441
0.47629687,0.333,1.5707269,1.2778794
0.22163124,0.698,1.0002577,1.0002486
0.19925,0.243,0.9997028,0.9998232
0.24404375,0.384,0.9999231,1.0000291
0.07068437,0.421,1.0001333,1.0001802
0.4585625,0.579,1.0131022,1.0062821
0.35203126,0.727,0.9999566,1.0001359
0.710425,0.083,3.659417,3.0146356
0.8511125,0.545,1.9562327,1.6682215
0.23116875,0.863,1.0002143,1.0002702
0.76830935,0.33,2.65514,2.2281413
0.62915,0.398,1.8967831,1.5536582
0.7031969,0.606,1.3705322,1.2173867
0.5360969,0.965,0.99999404,0.9997332
0.6927281,0.462,1.8278263,1.5283085
0.22785625,0.174,0.99962926,0.99980533
0.6127125,0.14,3.2648523,2.573327
0.043065626,0.092,0.99988997,0.99997944
0.86055,0.664,1.5828822,1.383844
0.613875,0.123,3.359515,2.642655
0.29604375,0.323,0.99977326,0.9998759
0.31469062,0.173,1.3552761,1.0838692
0.28704688,0.673,1.000181,1.0002975
0.80795,0.846,1.1352569,1.078699
0.37296563,0.829,1.0000277,1.0001607
0.6820812,0.573,1.4060338,1.2375801
0.403075,0.223,1.8190906,1.3348608
0.473975,0.139,2.9279056,2.044394
0.2398,0.453,0.99999285,1.0001414
0.2959625,0.502,1.0000873,1.000033
0.871325,0.598,1.8176522,1.5630035
0.48250625,0.509,1.0809994,1.0372853
0.91066563,0.244,3.2766783,2.8924482
0.8923906,0.019,3.9469151,3.4017563
0.5494875,0.822,1.002518,1.0009761
0.52955,0.141,3.079921,2.275636
0.34489688,0.614,0.9999572,1.0001459
0.30151874,0.343,0.9999039,0.9999547
0.13849063,0.342,0.9999434,0.99998426
0.09184375,0.403,1.0001148,1.0001538
0.37389064,0.152,2.248787,1.4548345
0.30815625,0.625,1.0000284,1.0001487
0.73355937,0.129,3.4899135,2.9307287
0.8681281,0.491,2.2107968,1.8819752
0.226175,0.042,1.000205,0.9997691
0.6630969,0.63,1.2288263,1.125931
0.7124031,0.302,2.6456668,2.185191
0.20348437,0.863,1.0002286,1.0002332
0.22900313,0.838,1.000217,1.0002669
0.79893124,0.325,2.7509074,2.330544
0.8424219,0.316,2.8835094,2.4755797
0.04796875,0.79,1.0001802,1.0000113
0.70901877,0.793,1.0828099,1.0433505
0.47008437,0.945,0.999992,0.9999683
0.33738437,0.651,0.99992466,1.0001119
0.9413625,0.214,3.4144726,3.0467312
0.591025,0.745,1.0251106,1.0118014
0.5250469,0.231,2.44511,1.8452022
0.47234687,0.25,2.060086,1.5404496
0.5886156,0.138,3.2310662,2.5036905
0.21942812,0.091,0.999686,0.99966234
0.8461437,0.557,1.8986931,1.6214801
0.92880315,0.196,3.4583528,3.08278
0.46360314,0.532,1.0362704,1.0166004
0.44193438,0.712,1.0002539,1.0003026
0.44125313,0.755,1.000029,1.000167
0.7712875,0.796,1.1481754,1.0837281
0.0319625,0.142,1.0001179,0.99999297
0.75464374,0.578,1.582354,1.3674935
0.4271375,0.813,0.9999554,1.0000771
0.12305938,0.69,1.0001948,1.0001651
0.8664156,0.529,2.056876,1.753276
0.18995938,0.4,1.0000279,1.0000379
0.27131563,0.261,0.9991789,0.9996205
0.7364187,0.757,1.1509355,1.0835453
0.7710281,0.457,2.088219,1.7517905
0.30170625,0.73,1.0001816,1.0003016
0.4315656,0.275,1.6477423,1.286815
0.3855625,0.303,1.229069,1.085808
0.49219376,0.88,1.0000792,0.9999404
0.40231875,0.079,3.2181377,1.9308497
0.72045624,0.093,3.6260433,3.009828
0.591975,0.202,2.859947,2.236104
0.380075,0.786,0.9999528,1.0001179
0.59940314,0.524,1.3200688,1.1735336
0.7164875,0.431,2.0380044,1.6932454
0.38922814,0.537,1.0014098,1.0008836
0.39352813,0.07,3.2825344,1.9137682
0.39979687,0.921,0.99996114,1.000149
0.88861877,0.505,2.2068818,1.8841709
0.46400312,0.825,1.0000303,1.0000486
0.74665624,0.417,2.1929717,1.8269731
0.70636874,0.563,1.4999695,1.3028705
0.3176906,0.517,1.0001289,1.0001208
0.67095625,0.746,1.0848479,1.0436145
0.25947812,0.202,0.99863505,0.9995053
0.5950281,0.339,2.068867,1.6556988
0.4577125,0.395,1.2391776,1.1077583
0.7282594,0.212,3.1168838,2.6094513
0.58795,0.88,1.0028405,1.0010233
0.91646874,0.071,3.8115666,3.3727531
0.6263375,0.622,1.1730886,1.0913923
0.45945624,0.886,1.0000176,0.9999996
0.68723124,0.84,1.0383168,1.0190151
0.8071531,0.956,1.0561173,1.0368024
0.3561625,0.882,1.0001036,1.0002263
0.050253127,0.938,1.000327,0.9999245
0.2591656,0.974,1.0002384,1.0002657
0.34335312,0.736,1.0000148,1.000168
0.5326094,0.186,2.7818356,2.0835826
0.06841875,0.635,1.000128,1.0001473
0.2153625,0.289,0.99973893,0.9998892
0.09015937,0.897,1.0002699,1.0000271
0.1576,0.987,1.0002699,1.0001581
0.3199375,0.059,3.0321407,1.4631641
0.90344065,0.853,1.2500244,1.1595836
0.68979686,0.365,2.2650445,1.8582569
0.7247844,0.361,2.3907132,1.9784453
0.87873435,0.895,1.1628418,1.1033826
0.6870625,0.172,3.2313788,2.6612067
0.76771563,0.978,1.0302032,1.0203627
0.51300937,0.473,1.2102104,1.1022539
0.26079687,0.338,1.0001439,0.9999019
0.59400624,0.573,1.1957269,1.1020701
0.3794219,0.627,1.000053,1.0002633
0.5732375,0.199,2.8244967,2.1816792
0.9576875,0.941,1.2086384,1.1465937
0.510675,0.071,3.5192611,2.4712882
0.73560315,0.489,1.8501568,1.5573299
0.31252187,0.079,2.5878654,1.3369472
0.77058125,0.219,3.1614203,2.6876302
0.52697814,0.244,2.3652496,1.7950275
0.4419031,0.999,0.99986196,1.0001011
0.72291565,0.287,2.7468143,2.2796683
0.8766438,0.469,2.3211513,1.9789655
0.01426875,0.362,1.0001678,1.0000906
0.68714064,0.017,3.9264758,3.0777955
0.6512312,0.891,1.0109789,1.0051249
0.3048,0.083,2.3880816,1.2646103
0.90793127,0.385,2.735001,2.3635237
0.24461874,0.979,1.000246,1.000261
0.23511875,0.85,1.0002111,1.0002748
0.7986219,0.707,1.3404,1.2072985
0.43486562,0.986,0.99985266,1.0001143
0.8687625,0.258,3.1643016,2.7586834
0.88465315,0.028,3.9207933,3.386581
0.18325937,0.126,0.9995587,0.99963284
0.42669374,0.303,1.4581116,1.196804
0.3171,0.633,0.99998975,1.000128
0.31289375,0.926,1.0001802,1.0002712
0.15245,0.211,0.99969816,0.9997986
0.15194374,0.907,1.0002456,1.0001482
0.453675,0.634,1.0034091,1.0018287
0.65315,0.703,1.1060826,1.0549402
0.31497186,0.967,1.0001857,1.0002501
0.16840938,0.147,0.9995651,0.9997022
0.72814685,0.278,2.8033977,2.332861
0.55732185,0.95,1.0001527,0.99978507
0.000928125,0.084,0.99998665,0.9999156
0.877425,0.956,1.1095209,1.0751901
0.10128125,0.158,0.99982476,0.99997586
0.69368124,0.702,1.1634594,1.0890208
0.3234594,0.362,1.0019021,1.0007138
0.7431719,0.005,3.9811146,3.1902833
0.029859375,0.611,1.0000175,1.0001185
0.18417813,0.35,0.999936,0.99997485
0.36890626,0.255,1.3385413,1.1180893
0.18427187,0.711,1.0002704,1.0002083
0.7709187,0.048,3.828514,3.2000823
0.73118436,0.308,2.6654885,2.2148461
0.30956563,0.394,1.000078,1.0000725
0.344175,0.685,0.9999281,1.0001215
0.37406564,0.662,0.9999347,1.0001857
0.29344687,0.41,1.0002351,1.0000219
0.9481625,0.4,2.7578857,2.3989587
0.41929376,0.071,3.3477488,2.053236
0.074375,0.19,1.0000308,1.0000525
0.68000627,0.561,1.4348536,1.255865
0.30635938,0.987,1.0002072,1.0002462
0.43030313,0.137,2.7676182,1.8361502
0.33659375,0.971,1.000133,1.0002375
0.80851877,0.935,1.0664687,1.0417023
0.79379064,0.728,1.2883579,1.1727576
0.447675,0.281,1.7085092,1.3292046
0.7587375,0.04,3.853231,3.1903622
0.20133124,0.85,1.0002303,1.0002296
0.6389281,0.074,3.64157,2.8701582
0.7631219,0.835,1.0990591,1.0546929
0.5505469,0.328,1.947639,1.5442628
0.13202187,0.761,1.0002131,1.0001528
0.92436564,0.304,3.0799792,2.7035851
0.6757531,0.361,2.2399518,1.8309247
0.82754374,0.356,2.6800985,2.2802305
0.50725627,0.325,1.7664438,1.4040794
0.9124625,0.991,1.1272535,1.0930979
0.94830936,0.12,3.695469,3.3162727
0.9493688,0.437,2.616673,2.2663364
0.45868126,0.58,1.0128983,1.0061909
0.7019875,0.079,3.6697981,3.006506
0.9179219,0.302,3.076896,2.6977
0.6357625,0.669,1.1217684,1.0631332
0.7715,0.161,3.404478,2.905469
0.016096875,0.189,1.0002701,0.99999076
0.3058406,0.675,1.0001194,1.0002359
0.37144688,0.216,1.6138148,1.2169809
0.13724688,0.902,1.0002482,1.0001209
0.12826562,0.587,1.0001669,1.0001707
0.12565,0.202,0.99979365,0.9998986
0.004090625,0.424,1.000061,1.0000901
0.068003125,0.938,1.0003151,0.9999659
0.92855936,0.823,1.3408778,1.222126
0.4051844,0.739,0.9999144,1.000144
0.8913062,0.653,1.6872368,1.4660599
0.12358125,0.759,1.0002073,1.0001433
0.7304406,0.62,1.399223,1.2392029
0.8160344,0.107,3.6485844,3.1538253
0.3078375,1.0,1.0002105,1.0002425
0.71893436,0.593,1.444181,1.2674998
0.22252187,0.109,0.9995917,0.99972826
0.26709688,0.467,1.0000445,1.0000644
0.33599687,0.185,1.5108671,1.1450878
0.34468436,0.29,1.0823296,1.0266497
0.24385,0.29,0.9999157,0.9999092
0.40635,0.205,1.9936953,1.4156134
0.048490625,0.06,0.99971366,0.9999678
0.3132375,0.507,1.0001404,1.0001034
0.3114344,0.488,1.000183,1.0001088
0.0184125,0.026,0.99961734,0.9999356
0.112578124,0.405,1.0000718,1.0001103
0.27025,0.961,1.0002254,1.0002717
0.9298594,0.837,1.317274,1.2066998
0.60940623,0.41,1.7684,1.457555
0.94185936,0.539,2.2057514,1.8962717
0.7116687,0.085,3.6520424,3.0121994
0.74055314,0.256,2.9365447,2.460106
0.22282812,0.947,1.0002367,1.0002568
0.5349219,0.075,3.5255556,2.5497017
0.6751625,0.331,2.390657,1.94951
0.1221,0.887,1.0002472,1.0000945
0.3806375,0.328,1.132254,1.049192
0.55591565,0.068,3.5939605,2.6431446
0.61240625,0.212,2.8571134,2.2621539
0.22507812,0.966,1.0002443,1.0002549
0.6124344,0.235,2.7240677,2.1585321
0.0790625,0.606,1.0001366,1.0001664
0.75815314,0.507,1.8455225,1.5598843
0.8558656,0.313,2.9226627,2.519257
0.73838437,0.304,2.7031276,2.2522588
0.01511875,0.757,1.0000664,0.99998486
0.5033625,0.657,1.0124122,1.0059593
0.401875,0.301,1.3255565,1.1288855
0.81656873,0.395,2.4830296,2.0994365
0.8701781,0.531,2.0588872,1.7558335
0.28164062,0.538,1.0000601,1.0001206
0.83351564,0.659,1.5347705,1.34537
0.6603063,0.608,1.2675145,1.1488761
0.8980875,0.032,3.911931,3.399537
0.9027187,0.731,1.494695,1.3255019
0.8916063,0.416,2.5736828,2.2083666
0.6177781,0.111,3.4295254,2.6978378
0.30241874,0.091,2.1942449,1.2213745
0.7634594,0.938,1.0385798,1.0233372
0.12941875,0.705,1.0002041,1.0001667
0.5357094,0.771,1.0041872,1.0018593
0.020784374,0.364,1.0001645,1.0001066
0.31721875,0.492,1.0001893,1.0001427
0.60774374,0.47,1.5160217,1.2937915
0.794675,0.138,3.5195637,3.0278053
0.80615,0.442,2.2511353,1.8968102
0.77874374,0.661,1.4054921,1.2488154
0.53814375,0.071,3.555058,2.5734024
